type;area;v1;v2;v3;v4;v5;v6;v7;v8;zipy
Fritidshuse;8620 Kjellerup;0;0;0;0;0;0;0;0;8620_7
Parcel- og rækkehuse;8620 Kjellerup;5.138;6.5830002;5.79;7.9299998;7.8130002;8.9099998;8.6440001;8.3879995;8620_7
Ejerlejligheder;8632 Lemming;0;0;0;0;0;0;0;0;8632_11
Fritidshuse;8632 Lemming;0;0;0;0;0;0;0;0;8632_11
Parcel- og rækkehuse;8632 Lemming;0;0;0;0;0;0;0;0;8632_11
Ejerlejligheder;8632 Lemming;0;0;0;0;0;0;0;0;8632_15
Fritidshuse;8632 Lemming;0;0;0;0;0;0;0;0;8632_15
Parcel- og rækkehuse;8632 Lemming;0;0;0;0;0;0;0;0;8632_15
Ejerlejligheder;8632 Lemming;0;0;0;0;0;0;0;0;8632_5
Fritidshuse;8632 Lemming;0;0;0;0;0;0;0;0;8632_5
Parcel- og rækkehuse;8632 Lemming;0;0;0;0;0;0;0;0;8632_5
Ejerlejligheder;8632 Lemming;0;0;0;0;0;0;0;0;8632_7
Fritidshuse;8632 Lemming;0;0;0;0;0;0;0;0;8632_7
Parcel- og rækkehuse;8632 Lemming;0;0;0;0;0;0;0;0;8632_7
Ejerlejligheder;8641 Sorring;0;0;0;0;0;0;0;0;8641_11
Fritidshuse;8641 Sorring;0;0;0;0;0;0;0;0;8641_11
Parcel- og rækkehuse;8641 Sorring;0;0;0;0;8.9750004;0;0;0;8641_11
Ejerlejligheder;8641 Sorring;0;0;0;0;0;0;0;0;8641_15
Fritidshuse;8641 Sorring;0;0;0;0;0;0;0;0;8641_15
Parcel- og rækkehuse;8641 Sorring;10.78;0;0;0;0;11.529;10.3;0;8641_15
Ejerlejligheder;8641 Sorring;0;0;0;0;0;0;0;0;8641_5
Fritidshuse;8641 Sorring;0;0;0;0;0;0;0;0;8641_5
Parcel- og rækkehuse;8641 Sorring;0;0;0;0;0;0;0;0;8641_5
Ejerlejligheder;8641 Sorring;0;0;0;0;0;0;0;0;8641_7
Fritidshuse;8641 Sorring;0;0;0;0;0;0;0;0;8641_7
Parcel- og rækkehuse;8641 Sorring;0;0;0;0;0;0;0;0;8641_7
Ejerlejligheder;8643 Ans By;0;0;0;0;0;0;0;0;8643_11
Fritidshuse;8643 Ans By;0;0;0;0;0;0;0;0;8643_11
Parcel- og rækkehuse;8643 Ans By;0;0;0;8.1269999;0;0;0;0;8643_11
Ejerlejligheder;8643 Ans By;0;0;0;0;0;0;0;0;8643_15
Fritidshuse;8643 Ans By;0;0;0;0;0;0;0;0;8643_15
Parcel- og rækkehuse;8643 Ans By;0;0;0;0;0;0;0;0;8643_15
Ejerlejligheder;8643 Ans By;0;0;0;0;0;0;0;0;8643_5
Fritidshuse;8643 Ans By;0;0;0;0;0;0;0;0;8643_5
Parcel- og rækkehuse;8643 Ans By;0;0;0;0;0;0;0;0;8643_5
Ejerlejligheder;8643 Ans By;0;0;0;0;0;0;0;0;8643_7
Fritidshuse;8643 Ans By;0;0;0;0;0;0;0;0;8643_7
Parcel- og rækkehuse;8643 Ans By;0;0;8.2370005;0;0;9.1350002;7.302;0;8643_7
Ejerlejligheder;8653 Them;0;0;0;0;0;0;0;0;8653_11
Fritidshuse;8653 Them;0;0;0;0;0;0;0;0;8653_11
Parcel- og rækkehuse;8653 Them;0;0;11.186;9.6499996;0;0;0;0;8653_11
Ejerlejligheder;8653 Them;0;0;0;0;0;0;0;0;8653_15
Fritidshuse;8653 Them;0;0;0;0;0;0;0;0;8653_15
Parcel- og rækkehuse;8653 Them;8.1040001;8.4440002;0;10.875;8.3330002;0;9.8649998;10.3;8653_15
Ejerlejligheder;8653 Them;0;0;0;0;0;0;0;0;8653_5
Fritidshuse;8653 Them;0;0;0;0;0;0;0;0;8653_5
Parcel- og rækkehuse;8653 Them;5.3060002;5.6620002;5.2740002;5.9970002;5.2880001;5.493;6.467;5.4920001;8653_5
Ejerlejligheder;8653 Them;0;0;0;0;0;0;0;0;8653_7
Fritidshuse;8653 Them;0;0;0;0;0;0;0;0;8653_7
Parcel- og rækkehuse;8653 Them;9.9530001;10.716;10.45;10.424;10.915;11.927;12.113;13.793;8653_7
Ejerlejligheder;8654 Bryrup;0;0;0;0;0;0;0;0;8654_11
Fritidshuse;8654 Bryrup;0;0;0;0;0;0;0;0;8654_11
Parcel- og rækkehuse;8654 Bryrup;0;0;0;0;0;0;0;0;8654_11
Ejerlejligheder;8654 Bryrup;0;0;0;0;0;0;0;0;8654_15
Fritidshuse;8654 Bryrup;0;0;0;0;0;0;0;0;8654_15
Parcel- og rækkehuse;8654 Bryrup;0;0;0;0;0;0;8.7989998;6.8860002;8654_15
Ejerlejligheder;8654 Bryrup;0;0;0;0;0;0;0;0;8654_5
Fritidshuse;8654 Bryrup;0;0;0;0;0;0;0;0;8654_5
Parcel- og rækkehuse;8654 Bryrup;5.9790001;5.5780001;5.1900001;6.5700002;6.3070002;0;6.2049999;6.5450001;8654_5
Ejerlejligheder;8654 Bryrup;0;0;0;0;0;0;0;0;8654_7
Fritidshuse;8654 Bryrup;0;0;0;0;0;0;0;0;8654_7
Parcel- og rækkehuse;8654 Bryrup;4.9029999;7.0500002;4.54;0;0;8.3299999;8.875;11.09;8654_7
Ejerlejligheder;8660 Skanderborg;16.177999;15.537;15.646;18.544001;15.061;15.018;15.557;15.302;8660_11
Fritidshuse;8660 Skanderborg;0;0;0;0;0;0;0;0;8660_11
Parcel- og rækkehuse;8660 Skanderborg;14.784;15.431;12.92;15.651;15.199;15.003;13.482;13.987;8660_11
Ejerlejligheder;8660 Skanderborg;0;0;14.947;18.087;15.674;17.02;16.525;0;8660_15
Fritidshuse;8660 Skanderborg;0;0;0;0;0;0;0;0;8660_15
Parcel- og rækkehuse;8660 Skanderborg;15.524;15.532;14.704;13.989;14.361;13.742;14.346;15.126;8660_15
Ejerlejligheder;8660 Skanderborg;11.216;9.79;11.386;11.78;9.8719997;11.883;11.252;12.577;8660_5
Fritidshuse;8660 Skanderborg;0;0;0;0;0;0;0;0;8660_5
Parcel- og rækkehuse;8660 Skanderborg;9.849;9.6140003;9.5699997;8.8529997;9.6470003;11.033;10.015;9.3109999;8660_5
Ejerlejligheder;8660 Skanderborg;14.185;15.439;0;0;18.052;15.335;21.360001;17.372999;8660_7
Fritidshuse;8660 Skanderborg;0;0;0;0;0;0;0;0;8660_7
Parcel- og rækkehuse;8660 Skanderborg;13.307;14.184;14.988;13.829;14.471;15.624;14.581;15.059;8660_7
Ejerlejligheder;8670 Låsby;0;0;0;0;0;0;0;0;8670_11
Fritidshuse;8670 Låsby;0;0;0;0;0;0;0;0;8670_11
Parcel- og rækkehuse;8670 Låsby;0;0;0;0;0;0;0;0;8670_11
Ejerlejligheder;8670 Låsby;0;0;0;0;0;0;0;0;8670_15
Fritidshuse;8670 Låsby;0;0;0;0;0;0;0;0;8670_15
Parcel- og rækkehuse;8670 Låsby;0;0;8.783;0;0;10.607;0;12.273;8670_15
Ejerlejligheder;8670 Låsby;0;0;0;0;0;0;0;0;8670_5
Fritidshuse;8670 Låsby;0;0;0;0;0;0;0;0;8670_5
Parcel- og rækkehuse;8670 Låsby;5.9429998;6.5679998;6.4770002;7.8979998;8.3940001;7.5689998;6.2199998;9.375;8670_5
Ejerlejligheder;8670 Låsby;0;0;0;0;0;0;0;0;8670_7
Fritidshuse;8670 Låsby;0;0;0;0;0;0;0;0;8670_7
Parcel- og rækkehuse;8670 Låsby;0;0;10.151;0;0;0;0;0;8670_7
Ejerlejligheder;8680 Ry;0;0;0;0;0;0;0;0;8680_11
Fritidshuse;8680 Ry;0;0;0;0;0;0;0;0;8680_11
Parcel- og rækkehuse;8680 Ry;16.195999;12.555;13.72;13.863;14.68;13.608;13.975;14.362;8680_11
Ejerlejligheder;8680 Ry;0;0;0;0;0;0;0;0;8680_15
Fritidshuse;8680 Ry;0;0;0;0;0;0;0;0;8680_15
Parcel- og rækkehuse;8680 Ry;14.075;12.985;11.975;15.09;12.632;12.892;13.876;16.763;8680_15
Ejerlejligheder;8680 Ry;0;0;0;0;0;0;0;0;8680_5
Fritidshuse;8680 Ry;0;0;0;0;0;0;0;0;8680_5
Parcel- og rækkehuse;8680 Ry;9.375;9.2939997;10.228;8.5240002;10.361;10.69;11.128;10.518;8680_5
Ejerlejligheder;8680 Ry;0;0;0;0;0;0;0;0;8680_7
Fritidshuse;8680 Ry;0;0;0;0;0;0;0;0;8680_7
Parcel- og rækkehuse;8680 Ry;13.399;13.309;15.545;16.969;15.89;15.639;14.813;15.526;8680_7
Ejerlejligheder;8700 Horsens;13.105;13.197;10.716;12.021;12.8;12.155;13.711;11.242;8700_11
Fritidshuse;8700 Horsens;0;0;0;0;0;0;0;0;8700_11
Parcel- og rækkehuse;8700 Horsens;10.938;11.31;11.317;11.752;11.303;10.927;11.17;11.37;8700_11
Ejerlejligheder;8700 Horsens;13.091;12.573;11.592;12.174;12.742;12.153;12.142;11.589;8700_15
Fritidshuse;8700 Horsens;0;0;0;0;0;0;0;0;8700_15
Parcel- og rækkehuse;8700 Horsens;9.8570004;9.8789997;10.798;10.021;10.876;10.481;11.001;10.982;8700_15
Ejerlejligheder;8700 Horsens;8.0959997;8.9980001;9.2379999;8.7989998;8.6680002;9.2460003;8.8590002;9.7559996;8700_5
Fritidshuse;8700 Horsens;0;0;0;0;0;0;0;0;8700_5
Parcel- og rækkehuse;8700 Horsens;6.8940001;7.2979999;7.0419998;7.3660002;7.3070002;7.6420002;8.0950003;8.5620003;8700_5
Ejerlejligheder;8700 Horsens;13.667;15.82;15.25;15.224;15.206;15.163;15.243;16.216;8700_7
Fritidshuse;8700 Horsens;0;0;0;0;0;0;0;0;8700_7
Parcel- og rækkehuse;8700 Horsens;11.139;12.053;12.208;12.389;12.377;12.903;13.094;12.782;8700_7
Ejerlejligheder;8721 Daugård;0;0;0;0;0;0;0;0;8721_11
Fritidshuse;8721 Daugård;0;0;0;0;0;0;0;0;8721_11
Parcel- og rækkehuse;8721 Daugård;0;0;0;0;0;0;0;0;8721_11
Ejerlejligheder;8721 Daugård;0;0;0;0;0;0;0;0;8721_15
Fritidshuse;8721 Daugård;0;0;0;0;0;0;0;0;8721_15
Parcel- og rækkehuse;8721 Daugård;0;0;0;8.3310003;10.523;0;0;0;8721_15
Ejerlejligheder;8721 Daugård;0;0;0;0;0;0;0;0;8721_5
Fritidshuse;8721 Daugård;0;0;0;0;0;0;0;0;8721_5
Parcel- og rækkehuse;8721 Daugård;8.1199999;8.2860003;6.9289999;0;6.7179999;7.132;0;0;8721_5
Ejerlejligheder;8721 Daugård;0;0;0;0;0;0;0;0;8721_7
Fritidshuse;8721 Daugård;0;0;0;0;0;0;0;0;8721_7
Parcel- og rækkehuse;8721 Daugård;0;0;0;0;0;0;0;11.571;8721_7
Ejerlejligheder;8722 Hedensted;0;0;0;0;0;0;0;0;8722_11
Fritidshuse;8722 Hedensted;0;0;0;0;0;0;0;0;8722_11
Parcel- og rækkehuse;8722 Hedensted;10.419;11.286;11.471;11.076;9.7370005;10.486;12.178;11.142;8722_11
Ejerlejligheder;8722 Hedensted;0;0;0;0;0;0;0;0;8722_15
Fritidshuse;8722 Hedensted;0;0;0;0;0;0;0;0;8722_15
Parcel- og rækkehuse;8722 Hedensted;9.9540005;9.8459997;8.8120003;10.479;9.5489998;9.7030001;8.7480001;9.6450005;8722_15
Ejerlejligheder;8722 Hedensted;0;0;0;0;0;0;0;0;8722_5
Fritidshuse;8722 Hedensted;0;0;0;0;0;0;0;0;8722_5
Parcel- og rækkehuse;8722 Hedensted;8.1400003;7.6440001;7.4349999;7.8410001;8.3660002;7.6079998;8.6149998;7.506;8722_5
Ejerlejligheder;8722 Hedensted;0;0;0;0;0;0;0;0;8722_7
Fritidshuse;8722 Hedensted;0;0;0;0;0;0;0;0;8722_7
Parcel- og rækkehuse;8722 Hedensted;9.8800001;11.744;10.922;9.7519999;11.439;11.704;12.298;12.672;8722_7
Ejerlejligheder;8723 Løsning;0;0;0;0;0;0;0;0;8723_11
Fritidshuse;8723 Løsning;0;0;0;0;0;0;0;0;8723_11
Parcel- og rækkehuse;8723 Løsning;8.7130003;8.5819998;10.038;9.8219995;10.436;10.161;9.0880003;9.1049995;8723_11
Ejerlejligheder;8723 Løsning;0;0;0;0;0;0;0;0;8723_15
Fritidshuse;8723 Løsning;0;0;0;0;0;0;0;0;8723_15
Parcel- og rækkehuse;8723 Løsning;9.1689997;7.073;8.0900002;8.7460003;10.325;7.4330001;8.2349997;9.0970001;8723_15
Ejerlejligheder;8723 Løsning;0;0;0;0;0;0;0;0;8723_5
Fritidshuse;8723 Løsning;0;0;0;0;0;0;0;0;8723_5
Parcel- og rækkehuse;8723 Løsning;6.1680002;6.2859998;6.0359998;6.4910002;6.993;6.5500002;6.4400001;7.1279998;8723_5
Ejerlejligheder;8723 Løsning;0;0;0;0;0;0;0;0;8723_7
Fritidshuse;8723 Løsning;0;0;0;0;0;0;0;0;8723_7
Parcel- og rækkehuse;8723 Løsning;7.743;9.1750002;9.7139997;9.7810001;10.111;10.208;10.629;12.515;8723_7
Ejerlejligheder;8732 Hovedgård;0;0;0;0;0;0;0;0;8732_11
Fritidshuse;8732 Hovedgård;0;0;0;0;0;0;0;0;8732_11
Parcel- og rækkehuse;8732 Hovedgård;0;0;0;10.11;10.648;11.632;9.6350002;10.286;8732_11
Ejerlejligheder;8732 Hovedgård;0;0;0;0;0;0;0;0;8732_15
Fritidshuse;8732 Hovedgård;0;0;0;0;0;0;0;0;8732_15
Parcel- og rækkehuse;8732 Hovedgård;0;0;0;7.7360001;0;0;8.0319996;10.366;8732_15
Ejerlejligheder;8732 Hovedgård;0;0;0;0;0;0;0;0;8732_5
Fritidshuse;8732 Hovedgård;0;0;0;0;0;0;0;0;8732_5
Parcel- og rækkehuse;8732 Hovedgård;7.204;5.1040001;5.776;6.7030001;0;0;6.809;6.7199998;8732_5
Ejerlejligheder;8732 Hovedgård;0;0;0;0;0;0;0;0;8732_7
Fritidshuse;8732 Hovedgård;0;0;0;0;0;0;0;0;8732_7
Parcel- og rækkehuse;8732 Hovedgård;9.2229996;11.414;9.1619997;8.5220003;12.06;8.8479996;11.681;11.05;8732_7
Ejerlejligheder;8740 Brædstrup;0;0;0;0;0;0;0;0;8740_11
Fritidshuse;8740 Brædstrup;0;0;0;0;0;0;0;0;8740_11
Parcel- og rækkehuse;8740 Brædstrup;8.4219999;7.928;8.9499998;6.9089999;8.0799999;9.1079998;8.8509998;6.6810002;8740_11
Ejerlejligheder;8740 Brædstrup;0;0;0;0;0;0;0;0;8740_15
Fritidshuse;8740 Brædstrup;0;0;0;0;0;0;0;0;8740_15
Parcel- og rækkehuse;8740 Brædstrup;7.3340001;6.7249999;6.7010002;7.4899998;5.2789998;6.9650002;6.4920001;6.3829999;8740_15
Ejerlejligheder;8740 Brædstrup;0;0;0;0;0;0;0;0;8740_5
Fritidshuse;8740 Brædstrup;0;0;0;0;0;0;0;0;8740_5
Parcel- og rækkehuse;8740 Brædstrup;5.401;4.848;5.0370002;5.2779999;5.9840002;5.6630001;5.086;5.3379998;8740_5
Ejerlejligheder;8740 Brædstrup;0;0;0;0;0;0;0;0;8740_7
Fritidshuse;8740 Brædstrup;0;0;0;0;0;0;0;0;8740_7
Parcel- og rækkehuse;8740 Brædstrup;7.072;7.8530002;7.7810001;7.355;7.9029999;9.3999996;9.3570004;9.5509996;8740_7
Ejerlejligheder;8751 Gedved;0;0;0;0;0;0;0;0;8751_11
Fritidshuse;8751 Gedved;0;0;0;0;0;0;0;0;8751_11
Parcel- og rækkehuse;8751 Gedved;0;0;0;0;0;0;0;0;8751_11
Ejerlejligheder;8751 Gedved;0;0;0;0;0;0;0;0;8751_15
Fritidshuse;8751 Gedved;0;0;0;0;0;0;0;0;8751_15
Parcel- og rækkehuse;8751 Gedved;0;0;7.7420001;9.698;0;0;10.692;0;8751_15
Ejerlejligheder;8751 Gedved;0;0;0;0;0;0;0;0;8751_5
Fritidshuse;8751 Gedved;0;0;0;0;0;0;0;0;8751_5
Parcel- og rækkehuse;8751 Gedved;5.4850001;6.7459998;6.2360001;5.987;6.0120001;7.0689998;8.1479998;0;8751_5
Ejerlejligheder;8751 Gedved;0;0;0;0;0;0;0;0;8751_7
Fritidshuse;8751 Gedved;0;0;0;0;0;0;0;0;8751_7
Parcel- og rækkehuse;8751 Gedved;0;0;10.277;0;0;11.408;0;0;8751_7
Ejerlejligheder;8752 Østbirk;0;0;0;0;0;0;0;0;8752_11
Fritidshuse;8752 Østbirk;0;0;0;0;0;0;0;0;8752_11
Parcel- og rækkehuse;8752 Østbirk;0;0;8.4469995;0;0;0;0;0;8752_11
Ejerlejligheder;8752 Østbirk;0;0;0;0;0;0;0;0;8752_15
Fritidshuse;8752 Østbirk;0;0;0;0;0;0;0;0;8752_15
Parcel- og rækkehuse;8752 Østbirk;0;0;0;7.9169998;9.5080004;8.4209995;0;9.6969995;8752_15
Ejerlejligheder;8752 Østbirk;0;0;0;0;0;0;0;0;8752_5
Fritidshuse;8752 Østbirk;0;0;0;0;0;0;0;0;8752_5
Parcel- og rækkehuse;8752 Østbirk;5.6929998;6.0370002;6.717;6.1700001;6.7810001;7.336;7.4980001;0;8752_5
Ejerlejligheder;8752 Østbirk;0;0;0;0;0;0;0;0;8752_7
Fritidshuse;8752 Østbirk;0;0;0;0;0;0;0;0;8752_7
Parcel- og rækkehuse;8752 Østbirk;6.7280002;7.0320001;10.005;9.1730003;12.337;9.8690004;10.972;0;8752_7
Ejerlejligheder;8762 Flemming;0;0;0;0;0;0;0;0;8762_11
Fritidshuse;8762 Flemming;0;0;0;0;0;0;0;0;8762_11
Parcel- og rækkehuse;8762 Flemming;0;0;0;0;0;0;0;0;8762_11
Ejerlejligheder;8762 Flemming;0;0;0;0;0;0;0;0;8762_15
Fritidshuse;8762 Flemming;0;0;0;0;0;0;0;0;8762_15
Parcel- og rækkehuse;8762 Flemming;0;0;0;0;0;0;0;0;8762_15
Ejerlejligheder;8762 Flemming;0;0;0;0;0;0;0;0;8762_5
Fritidshuse;8762 Flemming;0;0;0;0;0;0;0;0;8762_5
Parcel- og rækkehuse;8762 Flemming;0;0;0;0;0;0;4.7470002;0;8762_5
Ejerlejligheder;8762 Flemming;0;0;0;0;0;0;0;0;8762_7
Fritidshuse;8762 Flemming;0;0;0;0;0;0;0;0;8762_7
Parcel- og rækkehuse;8762 Flemming;0;0;0;0;0;6.6739998;8.6059999;0;8762_7
Ejerlejligheder;8763 Rask Mølle;0;0;0;0;0;0;0;0;8763_11
Fritidshuse;8763 Rask Mølle;0;0;0;0;0;0;0;0;8763_11
Parcel- og rækkehuse;8763 Rask Mølle;0;0;0;0;0;0;0;0;8763_11
Ejerlejligheder;8763 Rask Mølle;0;0;0;0;0;0;0;0;8763_15
Fritidshuse;8763 Rask Mølle;0;0;0;0;0;0;0;0;8763_15
Parcel- og rækkehuse;8763 Rask Mølle;0;0;0;0;0;0;0;0;8763_15
Ejerlejligheder;8763 Rask Mølle;0;0;0;0;0;0;0;0;8763_5
Fritidshuse;8763 Rask Mølle;0;0;0;0;0;0;0;0;8763_5
Parcel- og rækkehuse;8763 Rask Mølle;6.7249999;5.6149998;0;5.2080002;0;0;0;0;8763_5
Ejerlejligheder;8763 Rask Mølle;0;0;0;0;0;0;0;0;8763_7
Fritidshuse;8763 Rask Mølle;0;0;0;0;0;0;0;0;8763_7
Parcel- og rækkehuse;8763 Rask Mølle;7.1240001;0;0;7.0170002;0;0;0;0;8763_7
Ejerlejligheder;8765 Klovborg;0;0;0;0;0;0;0;0;8765_11
Fritidshuse;8765 Klovborg;0;0;0;0;0;0;0;0;8765_11
Parcel- og rækkehuse;8765 Klovborg;0;0;0;0;0;0;0;0;8765_11
Ejerlejligheder;8765 Klovborg;0;0;0;0;0;0;0;0;8765_15
Fritidshuse;8765 Klovborg;0;0;0;0;0;0;0;0;8765_15
Parcel- og rækkehuse;8765 Klovborg;0;0;0;0;0;0;0;0;8765_15
Ejerlejligheder;8765 Klovborg;0;0;0;0;0;0;0;0;8765_5
Fritidshuse;8765 Klovborg;0;0;0;0;0;0;0;0;8765_5
Parcel- og rækkehuse;8765 Klovborg;0;0;0;0;0;0;0;0;8765_5
Ejerlejligheder;8765 Klovborg;0;0;0;0;0;0;0;0;8765_7
Fritidshuse;8765 Klovborg;0;0;0;0;0;0;0;0;8765_7
Parcel- og rækkehuse;8765 Klovborg;0;0;0;0;0;0;0;0;8765_7
Ejerlejligheder;8766 Nørre Snede;0;0;0;0;0;0;0;0;8766_11
Fritidshuse;8766 Nørre Snede;0;0;0;0;0;0;0;0;8766_11
Parcel- og rækkehuse;8766 Nørre Snede;0;0;0;7.4299998;0;0;0;0;8766_11
Ejerlejligheder;8766 Nørre Snede;0;0;0;0;0;0;0;0;8766_15
Fritidshuse;8766 Nørre Snede;0;0;0;0;0;0;0;0;8766_15
Parcel- og rækkehuse;8766 Nørre Snede;0;0;0;5.6420002;0;0;0;0;8766_15
Ejerlejligheder;8766 Nørre Snede;0;0;0;0;0;0;0;0;8766_5
Fritidshuse;8766 Nørre Snede;0;0;0;0;0;0;0;0;8766_5
Parcel- og rækkehuse;8766 Nørre Snede;4.368;4.0710001;4.5510001;0;5.5110002;0;0;0;8766_5
Ejerlejligheder;8766 Nørre Snede;0;0;0;0;0;0;0;0;8766_7
Fritidshuse;8766 Nørre Snede;0;0;0;0;0;0;0;0;8766_7
Parcel- og rækkehuse;8766 Nørre Snede;0;0;0;0;6.5450001;7.1110001;7.9580002;6.684;8766_7
Ejerlejligheder;8781 Stenderup;0;0;0;0;0;0;0;0;8781_11
Fritidshuse;8781 Stenderup;0;0;0;0;0;0;0;0;8781_11
Parcel- og rækkehuse;8781 Stenderup;0;0;0;0;0;0;0;0;8781_11
Ejerlejligheder;8781 Stenderup;0;0;0;0;0;0;0;0;8781_15
Fritidshuse;8781 Stenderup;0;0;0;0;0;0;0;0;8781_15
Parcel- og rækkehuse;8781 Stenderup;0;0;0;0;0;0;0;0;8781_15
Ejerlejligheder;8781 Stenderup;0;0;0;0;0;0;0;0;8781_5
Fritidshuse;8781 Stenderup;0;0;0;0;0;0;0;0;8781_5
Parcel- og rækkehuse;8781 Stenderup;0;0;0;0;0;0;0;0;8781_5
Ejerlejligheder;8781 Stenderup;0;0;0;0;0;0;0;0;8781_7
Fritidshuse;8781 Stenderup;0;0;0;0;0;0;0;0;8781_7
Parcel- og rækkehuse;8781 Stenderup;0;0;0;0;0;0;0;0;8781_7
Ejerlejligheder;8783 Hornsyld;0;0;0;0;0;0;0;0;8783_11
Fritidshuse;8783 Hornsyld;0;0;0;0;0;0;0;0;8783_11
Parcel- og rækkehuse;8783 Hornsyld;11.137;8.7919998;9.4940004;0;0;0;0;0;8783_11
Ejerlejligheder;8783 Hornsyld;0;0;0;0;0;0;0;0;8783_15
Fritidshuse;8783 Hornsyld;0;0;0;0;0;0;0;0;8783_15
Parcel- og rækkehuse;8783 Hornsyld;6.165;0;0;6.0450001;6.0809999;0;6.4590001;8.7910004;8783_15
Ejerlejligheder;8783 Hornsyld;0;0;0;0;0;0;0;0;8783_5
Fritidshuse;8783 Hornsyld;0;0;0;0;0;0;0;0;8783_5
Parcel- og rækkehuse;8783 Hornsyld;5.0430002;5.0869999;4.993;0;5.8969998;6.5689998;0;0;8783_5
Ejerlejligheder;8783 Hornsyld;0;0;0;0;0;0;0;0;8783_7
Fritidshuse;8783 Hornsyld;0;0;0;0;0;0;0;0;8783_7
Parcel- og rækkehuse;8783 Hornsyld;0;8.835;8.7200003;8.724;0;0;9.4770002;13.331;8783_7
Ejerlejligheder;8800 Viborg;11.667;11.83;13.324;11.824;10.505;10.537;11.37;9.4390001;8800_11
Fritidshuse;8800 Viborg;0;0;0;0;0;0;0;0;8800_11
Parcel- og rækkehuse;8800 Viborg;11.537;11.852;11.091;11.707;10.865;11.194;10.956;10.088;8800_11
Ejerlejligheder;8800 Viborg;11.826;12.605;10.211;10.442;11.459;9.8699999;10.814;14.09;8800_15
Fritidshuse;8800 Viborg;0;0;0;0;0;0;0;0;8800_15
Parcel- og rækkehuse;8800 Viborg;9.8909998;10.359;10.562;10.925;10.267;10.142;10.957;10.985;8800_15
Ejerlejligheder;8800 Viborg;8.2320004;9.2250004;8.2309999;8.7360001;9.1739998;9.3430004;8.7969999;9.5209999;8800_5
Fritidshuse;8800 Viborg;0;0;0;0;0;0;0;0;8800_5
Parcel- og rækkehuse;8800 Viborg;7.5960002;7.7329998;8.177;8.217;8.3039999;8.1400003;8.0799999;8.585;8800_5
Ejerlejligheder;8800 Viborg;10.02;11.372;11.268;10.001;12.475;13.398;14.357;12.868;8800_7
Fritidshuse;8800 Viborg;0;0;0;0;0;0;0;0;8800_7
Parcel- og rækkehuse;8800 Viborg;9.9650002;10.634;10.868;12.022;11.616;12.058;12.958;12.339;8800_7
Ejerlejligheder;8830 Tjele;0;0;0;0;0;0;0;0;8830_11
Fritidshuse;8830 Tjele;0;0;0;0;0;0;0;0;8830_11
Parcel- og rækkehuse;8830 Tjele;7.9460001;7.5650001;8.4519997;7.0219998;6.7140002;7.066;7.5370002;7.8429999;8830_11
Ejerlejligheder;8830 Tjele;0;0;0;0;0;0;0;0;8830_15
Fritidshuse;8830 Tjele;0;0;0;0;0;0;0;0;8830_15
Parcel- og rækkehuse;8830 Tjele;5.7779999;5.684;6.105;4.7940001;5.8400002;6.881;5.4710002;6.7750001;8830_15
Ejerlejligheder;8830 Tjele;0;0;0;0;0;0;0;0;8830_5
Fritidshuse;8830 Tjele;0;0;0;0;0;0;0;0;8830_5
Parcel- og rækkehuse;8830 Tjele;5.9640002;4.875;5.29;5.171;5.2649999;4.3410001;4.1750002;5.5890002;8830_5
Ejerlejligheder;8830 Tjele;0;0;0;0;0;0;0;0;8830_7
Fritidshuse;8830 Tjele;0;0;0;0;0;0;0;0;8830_7
Parcel- og rækkehuse;8830 Tjele;5.131;6.5240002;7.0209999;5.6079998;7.441;7.2849998;7.2789998;7.5209999;8830_7
Ejerlejligheder;8831 Løgstrup;0;0;0;0;0;0;0;0;8831_11
Fritidshuse;8831 Løgstrup;0;0;0;0;0;0;0;0;8831_11
Parcel- og rækkehuse;8831 Løgstrup;0;0;10.137;0;0;0;0;0;8831_11
Ejerlejligheder;8831 Løgstrup;0;0;0;0;0;0;0;0;8831_15
Fritidshuse;8831 Løgstrup;0;0;0;0;0;0;0;0;8831_15
Parcel- og rækkehuse;8831 Løgstrup;8.5469999;0;0;0;0;8.7559996;7.4619999;0;8831_15
Ejerlejligheder;8831 Løgstrup;0;0;0;0;0;0;0;0;8831_5
Fritidshuse;8831 Løgstrup;0;0;0;0;0;0;0;0;8831_5
Parcel- og rækkehuse;8831 Løgstrup;7.6859999;7.217;6.6100001;6.7870002;6.1989999;0;6.2649999;7.5770001;8831_5
Ejerlejligheder;8831 Løgstrup;0;0;0;0;0;0;0;0;8831_7
Fritidshuse;8831 Løgstrup;0;0;0;0;0;0;0;0;8831_7
Parcel- og rækkehuse;8831 Løgstrup;8.2889996;7.704;6.8140001;0;0;6.8610001;8.6560001;11.048;8831_7
Ejerlejligheder;8832 Skals;0;0;0;0;0;0;0;0;8832_11
Fritidshuse;8832 Skals;0;0;0;0;0;0;0;0;8832_11
Parcel- og rækkehuse;8832 Skals;0;0;5.46;0;0;0;5.7399998;0;8832_11
Ejerlejligheder;8832 Skals;0;0;0;0;0;0;0;0;8832_15
Fritidshuse;8832 Skals;0;0;0;0;0;0;0;0;8832_15
Parcel- og rækkehuse;8832 Skals;4.585;0;5.6110001;5.2729998;0;0;7.6160002;8.1630001;8832_15
Ejerlejligheder;8832 Skals;0;0;0;0;0;0;0;0;8832_5
